danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,genre
0.8140000000000001,0.589,-7.762,0.324,0.0145,0.0,0.114,0.375,238400,Rap
0.28,0.821,-2.864,0.111,0.1669999999999999,0.0,0.139,0.254,256163,Rap
0.618,0.4,-9.776,0.0734,0.000235,0.0,0.738,0.133,217587,Rap
0.733,0.684,-4.748,0.177,0.142,0.0,0.179,0.437,165640,Rap
0.87,0.446,-9.818,0.424,0.449,0.0,0.16,0.684,251309,Rap
0.799,0.66,-6.153,0.079,0.256,0.0,0.111,0.471,195429,Rap
0.836,0.627,-4.377,0.1969999999999999,0.143,0.0,0.0657,0.652,194680,Rap
0.725,0.5539999999999999,-10.66,0.0858,0.163,4.03e-06,0.489,0.231,233932,Rap
0.568,0.619,-6.899,0.414,0.138,1.67e-06,0.11,0.293,254200,Rap
0.797,0.722,-6.23,0.0601,0.0925,0.0,0.1119999999999999,0.3379999999999999,250272,Rap
0.706,0.485,-9.671,0.331,0.337,0.0,0.122,0.144,205093,Rap
0.7,0.722,-3.5580000000000003,0.0369,0.221,0.0,0.272,0.7559999999999999,140526,Rap
0.745,0.8340000000000001,-3.626,0.127,0.304,0.0,0.4539999999999999,0.482,159104,Rap
0.8340000000000001,0.439,-12.639,0.51,0.535,5.83e-06,0.192,0.7140000000000001,172000,Rap
0.902,0.462,-7.945,0.0979,0.19,2.15e-06,0.094,0.6459999999999999,167147,Rap
0.564,0.7170000000000001,-6.403,0.397,0.0969999999999999,0.0,0.493,0.423,284831,Rap
0.899,0.509,-8.04,0.387,0.00157,0.0,0.0573,0.599,225924,Rap
0.794,0.7170000000000001,-5.73,0.251,0.0511,0.0,0.195,0.372,202816,Rap
0.517,0.8109999999999999,-4.526,0.286,0.186,0.0,0.105,0.494,250320,Rap
0.585,0.909,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,210747,Rap
0.597,0.7240000000000001,-7.763999999999999,0.0487,0.00268,0.0,0.111,0.325,199520,Rap
0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,268187,Rap
0.775,0.542,-7.532,0.474,0.162,0.0,0.14,0.326,208975,Rap
0.7,0.627,-6.278,0.0843,0.0176,0.0,0.481,0.204,191163,Rap
0.691,0.259,-17.724,0.0517,0.427,0.0069099999999999,0.102,0.184,194038,Rap
0.696,0.482,-10.492,0.0675,0.254,0.0158,0.0941,0.198,142400,Rap
0.906,0.395,-11.277,0.206,0.0103,0.000195,0.1169999999999999,0.376,197420,Rap
0.86,0.7509999999999999,-7.814,0.2239999999999999,0.3289999999999999,0.000229,0.3989999999999999,0.947,92860,Rap
0.499,0.8,-2.665,0.0502,0.0906,0.0,0.147,0.272,229573,Rap
0.799,0.865,-3.506,0.0363,0.0729,2.66e-06,0.0607,0.6509999999999999,202533,Rap
0.71,0.648,-7.31,0.231,0.0904,0.0,0.266,0.41,120019,Rap
0.629,0.578,-4.704,0.0428,0.2,0.0,0.151,0.211,307000,Rap
0.762,0.705,-5.195,0.1639999999999999,0.0906,0.0,0.17,0.264,142893,Rap
0.442,0.698,-5.696000000000001,0.237,0.00206,0.0,0.135,0.363,197722,Rap
0.785,0.62,-6.667000000000001,0.254,0.0138,0.0,0.15,0.478,235535,Rap
0.627,0.41,-8.156,0.0349,0.2789999999999999,0.0,0.107,0.0763,141745,Rap
0.75,0.81,-9.464,0.0882,0.0438,0.0,0.0794,0.122,180000,Rap
0.733,0.743,-5.045,0.371,0.00494,0.0,0.261,0.623,191353,Rap
0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,0.422,185947,Rap
0.723,0.8079999999999999,-6.32,0.203,0.0746,0.0,0.196,0.336,245853,Rap
0.474,0.752,-10.677,0.358,0.109,0.0,0.0453,0.8109999999999999,429166,Rap
0.841,0.6779999999999999,-6.962999999999999,0.2269999999999999,0.148,0.0,0.327,0.493,238133,Rap
0.591,0.627,-6.117000000000001,0.157,0.0696,0.0,0.127,0.0717,200000,Rap
0.675,0.7,-7.57,0.213,0.307,0.0,0.0977,0.775,230225,Rap
0.635,0.537,-7.895,0.0832,0.172,0.0,0.418,0.3829999999999999,215381,Rap
0.519,0.809,-6.362,0.556,0.3879999999999999,0.0,0.275,0.262,264213,Rap
0.45,0.465,-7.867000000000001,0.268,0.185,0.0,0.0782,0.7879999999999999,202827,Rap
0.6759999999999999,0.67,-6.715,0.296,0.0564,0.0,0.3339999999999999,0.264,169848,Rap
0.802,0.633,-4.133,0.132,0.138,0.0,0.1369999999999999,0.375,178360,Rap
0.7340000000000001,0.885,-5.601,0.21,0.14,0.0108,0.143,0.2769999999999999,225547,Rap
0.745,0.642,-6.257000000000001,0.287,0.0204,0.0,0.0658,0.226,131248,Rap
0.6859999999999999,0.609,-6.784,0.165,0.142,0.0,0.0631,0.737,189474,Rap
0.599,0.857,-5.7,0.299,0.0321,0.0,0.4,0.469,151915,Rap
0.479,0.616,-9.222,0.204,0.02,0.0,0.103,0.245,133325,Rap
0.675,0.5770000000000001,-5.431,0.3379999999999999,0.331,0.0,0.0857,0.568,222680,Rap
0.742,0.711,-4.658,0.237,0.0614,0.0062299999999999,0.124,0.294,212240,Rap
0.7190000000000001,0.611,-5.01,0.0403,0.0582,0.0,0.155,0.489,212354,Rap
0.8270000000000001,0.642,-4.29,0.242,0.00905,1.5e-06,0.0865,0.181,272153,Rap
0.813,0.5529999999999999,-7.198,0.1,0.152,0.0,0.2339999999999999,0.838,149400,Rap
0.474,0.546,-7.2010000000000005,0.268,0.0924,1.45e-06,0.153,0.244,204259,Rap
0.583,0.8290000000000001,-4.603,0.134,0.00864,0.0,0.0426,0.575,275987,Rap
0.921,0.635,-4.904,0.416,0.0218,0.0,0.0946,0.5489999999999999,192540,Rap
0.821,0.863,-3.159,0.353,0.00824,0.0,0.0377,0.8740000000000001,154324,Rap
0.883,0.544,-7.92,0.233,0.507,1.6e-06,0.08,0.114,276794,Rap
0.951,0.573,-6.002000000000001,0.2269999999999999,0.0667,0.0,0.119,0.42,211040,Rap
0.8440000000000001,0.5529999999999999,-7.284,0.356,0.156,1.32e-06,0.0816,0.511,283752,Rap
0.654,0.418,-13.116,0.0371,0.0529,0.00131,0.0983,0.13,236375,Rap
0.884,0.346,-8.228,0.351,0.0151,7.04e-06,0.0871,0.376,220307,Rap
0.7490000000000001,0.792,-4.151,0.0826,0.292,0.0,0.109,0.239,180000,Rap
0.722,0.502,-8.107999999999999,0.206,0.0328,3.77e-05,0.108,0.35,185667,Rap
0.8140000000000001,0.509,-9.4,0.207,0.126,4.79e-06,0.111,0.4639999999999999,230400,Rap
0.57,0.903,-4.835,0.0905,0.0748,0.0,0.1989999999999999,0.603,175273,Rap
0.885,0.6409999999999999,-4.455,0.351,0.175,0.0,0.2339999999999999,0.201,142582,Rap
0.797,0.8440000000000001,-5.482,0.275,0.0651,0.0,0.087,0.52,173600,Rap
0.773,0.742,-5.452999999999999,0.162,0.00198,0.0,0.5579999999999999,0.35,186843,Rap
0.529,0.9,-3.503,0.418,0.000248,1.21e-05,0.0426,0.434,104591,Rap
0.835,0.637,-6.582000000000001,0.271,0.4029999999999999,0.0,0.142,0.7120000000000001,174093,Rap
0.735,0.784,-6.352,0.319,0.00315,0.0,0.0968,0.4679999999999999,198452,Rap
0.647,0.8,-6.978,0.833,0.119,0.0,0.358,0.4,169027,Rap
0.774,0.623,-7.871,0.245,0.156,0.0,0.0955,0.3929999999999999,220888,Rap
0.574,0.823,-4.322,0.124,0.1159999999999999,0.0,0.0898,0.256,241307,Rap
0.885,0.7709999999999999,-5.356,0.31,0.0066799999999999,0.0,0.103,0.205,284470,Rap
0.392,0.8390000000000001,-1.921,0.193,0.158,0.0,0.3,0.2319999999999999,238693,Rap
0.8270000000000001,0.57,-8.22,0.365,0.0457,0.0,0.148,0.412,183552,Rap
0.536,0.622,-7.98,0.262,0.0744,0.0,0.1969999999999999,0.2269999999999999,224840,Rap
0.831,0.8140000000000001,-7.364,0.42,0.0598,0.0134,0.0556,0.389,124539,Rap
0.623,0.473,-8.336,0.461,0.626,0.0,0.119,0.138,197822,Rap
0.823,0.504,-8.65,0.16,0.206,0.0,0.417,0.481,169907,Rap
0.778,0.7859999999999999,-4.61,0.358,0.129,0.0,0.118,0.241,180058,Rap
0.7959999999999999,0.68,-4.853,0.353,0.0886,0.0,0.268,0.565,190466,Rap
0.7759999999999999,0.503,-10.749,0.044,0.00342,0.0,0.126,0.255,145528,Rap
0.7140000000000001,0.3429999999999999,-7.641,0.38,0.723,5.48e-06,0.102,0.372,221940,Rap
0.489,0.5539999999999999,-8.437000000000001,0.183,0.212,1.9e-06,0.088,0.331,161056,Rap
0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,404107,Rap
0.779,0.7070000000000001,-6.527,0.16,0.0991,0.0,0.0934,0.3429999999999999,178097,Rap
0.825,0.733,-5.625,0.0969,0.349,0.0,0.1119999999999999,0.62,190331,Rap
0.949,0.6609999999999999,-4.244,0.0572,0.0302,0.0,0.0454,0.76,284200,Rap
0.865,0.382,-10.158,0.252,0.573,0.0,0.127,0.242,145796,Rap
0.628,0.6920000000000001,-5.64,0.2019999999999999,0.00244,0.0129,0.6679999999999999,0.0963,378893,Rap
0.794,0.51,-7.314,0.42,0.0505,1.81e-06,0.0562,0.18,194561,Rap
0.508,0.921,-1.644,0.303,0.246,0.0,0.221,0.6809999999999999,374413,Rap
0.759,0.613,-7.91,0.105,0.816,0.0,0.0816,0.3289999999999999,220333,Rap
0.736,0.67,-6.702000000000001,0.311,0.186,0.0,0.114,0.845,169999,Rap
0.971,0.614,-5.843999999999999,0.113,0.0767,0.0,0.236,0.27,169887,Rap
0.7929999999999999,0.625,-6.726,0.072,0.67,4.75e-05,0.218,0.181,165231,Rap
0.432,0.642,-5.408,0.337,0.216,0.0,0.156,0.726,154286,Rap
0.497,0.433,-7.126,0.235,0.0534,0.0,0.0545,0.447,258120,Rap
0.562,0.74,-8.371,0.245,0.248,0.0,0.125,0.149,230107,Rap
0.877,0.6559999999999999,-5.823,0.417,0.148,0.0,0.16,0.535,96041,Rap
0.915,0.612,-4.535,0.407,0.0944,0.0,0.115,0.758,118547,Rap
0.899,0.586,-7.866,0.3429999999999999,0.2789999999999999,0.0,0.0836,0.492,214467,Rap
0.752,0.644,-6.042000000000001,0.0795,0.22,0.0,0.1159999999999999,0.354,157400,Rap
0.75,0.502,-6.589,0.0795,0.0142,0.0,0.237,0.145,167040,Rap
0.8190000000000001,0.432,-9.228,0.0589,0.679,0.0,0.1169999999999999,0.611,148694,Rap
0.6970000000000001,0.764,-7.097,0.251,0.00503,0.2319999999999999,0.41,0.3339999999999999,211461,Rap
0.489,0.8240000000000001,-5.209,0.225,0.000832,0.0,0.0999,0.315,293680,Rap
0.6759999999999999,0.609,-5.831,0.481,0.0706,0.0,0.152,0.508,237735,Rap
0.8390000000000001,0.81,-5.274,0.0568,0.501,0.0,0.1169999999999999,0.8140000000000001,209269,Rap
0.78,0.679,-4.553999999999999,0.0881,0.174,0.0,0.127,0.47,193933,Rap
0.8640000000000001,0.6709999999999999,-7.678,0.4579999999999999,0.1939999999999999,0.0,0.132,0.222,242987,Rap
0.617,0.695,-10.345999999999998,0.28,0.231,2.77e-05,0.344,0.531,158851,Rap
0.865,0.624,-8.224,0.103,0.033,0.0,0.0984,0.396,97344,Rap
0.515,0.802,-6.271,0.3229999999999999,0.134,0.0,0.175,0.862,172286,Rap
0.67,0.5720000000000001,-7.312,0.0415,0.647,4.72e-06,0.104,0.259,268933,Rap
0.5479999999999999,0.653,-3.875,0.081,0.456,0.0,0.103,0.163,174853,Rap
0.8190000000000001,0.642,-9.309,0.311,0.108,0.0,0.0686,0.247,179138,Rap
0.784,0.476,-9.963,0.3279999999999999,0.0737,0.000779,0.221,0.187,177027,Rap
0.482,0.634,-7.971,0.0847,0.261,1.59e-06,0.204,0.7140000000000001,140964,Rap
0.73,0.551,-9.427,0.0336,0.38,2.09e-05,0.0883,0.542,157497,Rap
0.7959999999999999,0.6729999999999999,-3.373,0.379,0.113,0.0,0.0939,0.524,228997,Rap
0.784,0.632,-6.082999999999999,0.347,0.156,0.0,0.605,0.746,232839,Rap
0.83,0.405,-8.484,0.411,0.0158,8.61e-06,0.241,0.188,169493,Rap
0.773,0.595,-6.062,0.161,0.114,2.47e-06,0.13,0.3379999999999999,461840,Rap
0.856,0.527,-7.345,0.528,0.0614,0.0,0.131,0.826,155683,Rap
0.8079999999999999,0.907,-4.027,0.0865,0.0592,0.0,0.139,0.721,180447,Rap
0.8759999999999999,0.7859999999999999,-4.884,0.306,0.0627,0.0,0.127,0.575,244679,Rap
0.862,0.33,-10.619000000000002,0.241,0.243,0.0,0.0608,0.954,267613,Rap
0.62,0.7859999999999999,-5.22,0.1669999999999999,0.143,0.0,0.46,0.679,265191,Rap
0.8320000000000001,0.491,-5.721,0.109,0.0157,1.34e-05,0.6509999999999999,0.0561,135493,Rap
0.727,0.496,-10.386,0.178,0.0893,0.00011,0.0987,0.504,210462,Rap
0.649,0.4529999999999999,-7.28,0.085,0.627,0.0,0.1159999999999999,0.431,181891,Rap
0.7559999999999999,0.5660000000000001,-8.853,0.2769999999999999,0.257,0.0,0.141,0.439,149351,Rap
0.918,0.8370000000000001,-6.792000000000001,0.255,0.2339999999999999,0.0,0.2269999999999999,0.855,236000,Rap
0.72,0.412,-8.687000000000001,0.223,0.196,0.0,0.342,0.179,275840,Rap
0.905,0.575,-8.64,0.0881,0.067,2.22e-05,0.0602,0.365,278520,Rap
0.865,0.792,-4.207,0.0677,0.168,1.46e-05,0.107,0.562,189496,Rap
0.609,0.799,-6.882999999999999,0.24,0.33,0.0,0.108,0.5820000000000001,215509,Rap
0.648,0.631,-5.662000000000001,0.103,0.377,0.0,0.12,0.142,349933,Rap
0.595,0.657,-6.497999999999999,0.183,0.462,0.000597,0.437,0.718,273151,Rap
0.892,0.607,-7.232,0.367,0.144,0.000314,0.0909,0.244,272720,Rap
0.846,0.627,-8.463,0.284,0.121,0.0,0.3779999999999999,0.5329999999999999,235860,Rap
0.862,0.685,-7.699,0.242,0.0342,0.0,0.204,0.672,172800,Rap
0.8079999999999999,0.617,-9.32,0.442,0.113,0.0,0.7340000000000001,0.632,166400,Rap
0.779,0.544,-9.87,0.206,0.00296,0.0,0.3,0.578,111192,Rap
0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.6679999999999999,248133,Rap
0.618,0.929,-3.238,0.273,0.0217,0.0,0.326,0.672,254773,Rap
0.638,0.526,-8.401,0.131,0.275,0.0,0.462,0.301,219712,Rap
0.687,0.5920000000000001,-6.377999999999999,0.225,0.203,0.0,0.2789999999999999,0.245,225266,Rap
0.72,0.452,-12.725,0.267,0.00147,0.00185,0.18,0.732,151947,Rap
0.736,0.622,-4.6530000000000005,0.133,0.0235,0.0,0.151,0.506,192779,Rap
0.618,0.5820000000000001,-9.454,0.297,0.625,3.84e-06,0.265,0.48,130613,Rap
0.8,0.564,-5.817,0.4,0.0287,1.65e-06,0.1119999999999999,0.318,150857,Rap
0.419,0.764,-6.214,0.0555,0.0538,0.0,0.135,0.474,257987,Rap
0.826,0.469,-14.877,0.253,0.181,0.0,0.2689999999999999,0.4679999999999999,179278,Rap
0.898,0.589,-7.841,0.27,0.000709,0.0,0.1639999999999999,0.2769999999999999,223173,Rap
0.684,0.379,-12.55,0.047,0.115,0.00056,0.177,0.23,130010,Rap
0.774,0.5539999999999999,-7.909,0.0383,0.207,0.0,0.132,0.349,162547,Rap
0.4429999999999999,0.691,-6.228,0.124,0.205,0.0,0.547,0.344,158193,Rap
0.8420000000000001,0.575,-4.995,0.158,0.0167,0.0,0.313,0.29,169397,Rap
0.6990000000000001,0.5579999999999999,-7.622000000000001,0.0603,0.462,0.0,0.1159999999999999,0.493,165000,Rap
0.423,0.562,-8.384,0.211,0.255,0.0191,0.127,0.18,201720,Rap
0.7090000000000001,0.638,-6.919,0.0368,0.00624,0.0,0.157,0.132,232827,Rap
0.716,0.5820000000000001,-8.241,0.182,0.0758,0.0,0.0771,0.506,165840,Rap
0.82,0.72,-3.693,0.29,0.0168,0.0,0.214,0.647,161754,Rap
0.8640000000000001,0.598,-8.076,0.238,0.0673,0.0,0.154,0.4639999999999999,151547,Rap
0.775,0.679,-6.376,0.1669999999999999,0.071,0.0,0.109,0.494,161165,Rap
0.6859999999999999,0.561,-9.929,0.191,0.185,0.0,0.114,0.186,116240,Rap
0.748,0.62,-5.631,0.349,0.34,0.0,0.15,0.915,131287,Rap
0.757,0.882,-6.125,0.248,0.0763,0.0,0.251,0.684,219320,Rap
0.732,0.627,-5.693,0.161,0.346,0.0,0.261,0.332,135460,Rap
0.474,0.589,-7.292000000000001,0.141,0.445,0.0,0.139,0.51,225013,Rap
0.746,0.69,-7.956,0.1639999999999999,0.247,0.0,0.1009999999999999,0.497,181733,Rap
0.288,0.638,-6.935,0.0779,0.133,8.159999999999999e-05,0.14,0.147,173114,Rap
0.782,0.633,-4.644,0.341,0.0355,0.0,0.0615,0.7490000000000001,175213,Rap
0.903,0.611,-8.006,0.268,0.109,0.000199,0.0904,0.3289999999999999,146688,Rap
0.701,0.768,-3.531,0.2289999999999999,0.354,0.0,0.148,0.7240000000000001,155093,Rap
0.92,0.833,-3.18,0.253,0.0277,0.0,0.0596,0.645,165726,Rap
0.635,0.652,-4.303,0.127,0.0757,3.35e-05,0.337,0.322,183413,Rap
0.677,0.421,-10.19,0.14,0.695,0.0,0.139,0.609,210080,Rap
0.616,0.617,-8.431000000000001,0.52,0.128,0.0,0.177,0.476,177273,Rap
0.742,0.579,-5.024,0.2019999999999999,0.0381,0.0,0.0952,0.502,258475,Rap
0.7809999999999999,0.792,-6.68,0.358,0.0051,0.0,0.563,0.527,159000,Rap
0.782,0.51,-5.724,0.0419,0.143,0.0,0.115,0.118,143375,Rap
0.862,0.685,-7.699,0.242,0.0342,0.0,0.204,0.672,172800,Rap
0.617,0.684,-3.618,0.0439,0.0545,0.0,0.104,0.295,150867,Rap
0.6679999999999999,0.8440000000000001,-4.151,0.0956,0.00389,0.00879,0.119,0.33,172017,Rap
0.794,0.741,-4.985,0.255,0.0375,0.0038799999999999,0.143,0.365,157984,Rap
0.674,0.695,-8.636000000000001,0.278,0.0387,0.00202,0.1939999999999999,0.773,221840,Rap
0.8009999999999999,0.908,-6.553999999999999,0.221,0.00253,0.000655,0.0698,0.805,278387,Rap
0.741,0.6779999999999999,-5.835,0.355,0.0204,0.0,0.0782,0.718,156533,Rap
0.507,0.4639999999999999,-8.531,0.171,0.3979999999999999,2.62e-05,0.603,0.2769999999999999,242507,Rap
0.6559999999999999,0.675,-9.476,0.44,0.0303,0.0,0.344,0.475,106496,Rap
0.728,0.431,-9.966,0.0622,0.7490000000000001,0.0,0.0996,0.629,147800,Rap
0.588,0.479,-7.039,0.281,0.604,7.2000000000000005e-06,0.527,0.434,460573,Rap
0.732,0.636,-6.162000000000001,0.0497,0.0847,0.0,0.241,0.358,153627,Rap
0.8759999999999999,0.608,-6.019,0.109,0.0227,1.16e-05,0.107,0.258,199680,Rap
0.961,0.4379999999999999,-7.877000000000001,0.31,0.0431,0.0,0.139,0.412,251080,Rap
0.862,0.6890000000000001,-5.68,0.3229999999999999,0.118,0.0,0.0729,0.364,223787,Rap
0.949,0.425,-7.393,0.2239999999999999,0.0295,0.0,0.106,0.621,135023,Rap
0.7290000000000001,0.521,-10.118,0.0606,0.166,0.0,0.136,0.679,132467,Rap
0.941,0.4629999999999999,-5.992999999999999,0.113,0.0247,5.53e-05,0.192,0.312,187898,Rap
0.868,0.654,-4.832,0.0766,0.208,0.0,0.187,0.299,225440,Rap
0.385,0.802,-5.977,0.358,0.118,0.0009029999999999,0.118,0.61,196125,Rap
0.7020000000000001,0.614,-6.502999999999999,0.106,0.0822,0.0,0.186,0.355,353787,Rap
0.69,0.491,-7.01,0.095,0.0329,0.0,0.163,0.4579999999999999,157947,Rap
0.772,0.737,-7.648,0.2,0.0189,9.39e-05,0.206,0.5329999999999999,180707,Rap
0.89,0.53,-9.891,0.362,0.165,0.0,0.106,0.644,114865,Rap
0.601,0.87,-2.1830000000000003,0.324,0.195,0.0,0.6629999999999999,0.491,153131,Rap
0.7070000000000001,0.67,-6.327999999999999,0.257,0.0813,0.0,0.098,0.235,200629,Rap
0.664,0.586,-7.813,0.238,0.212,0.0,0.216,0.589,179813,Rap
0.607,0.613,-14.786,0.292,0.789,0.0,0.16,0.44,209577,Rap
0.745,0.718,-4.853,0.183,0.1969999999999999,0.0,0.134,0.539,179133,Rap
0.721,0.508,-7.496,0.3939999999999999,0.317,0.0,0.153,0.457,166343,Rap
0.6729999999999999,0.715,-5.239,0.0891,0.1,0.0,0.115,0.7120000000000001,170853,Rap
0.42,0.419,-9.189,0.0485,0.429,0.0,0.486,0.11,143196,Rap
0.8079999999999999,0.701,-4.837,0.0984,0.00212,2.1e-05,0.126,0.154,142649,Rap
0.501,0.851,-5.111000000000001,0.292,0.0295,0.0,0.0775,0.627,219253,Rap
0.892,0.633,-7.471,0.0902,0.0467,0.0001889999999999,0.139,0.4589999999999999,195047,Rap
0.759,0.727,-5.617000000000001,0.111,0.000151,0.0015,0.0588,0.376,169187,Rap
0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,190476,Rap
0.958,0.6,-6.996,0.118,0.0391,0.0,0.2739999999999999,0.607,181153,Rap
0.753,0.532,-8.994,0.068,0.118,0.0,0.105,0.0988,136013,Rap
0.923,0.604,-6.671,0.245,0.017,0.0,0.272,0.826,139741,Rap
0.815,0.737,-4.474,0.0447,0.25,1.55e-06,0.186,0.767,196519,Rap
0.85,0.645,-5.441,0.133,0.16,0.0,0.0842,0.631,221597,Rap
0.736,0.708,-7.737,0.0898,0.154,0.0,0.2189999999999999,0.273,150000,Rap
0.713,0.482,-10.581,0.0943,0.0444,0.0,0.332,0.239,143935,Rap
0.593,0.731,-5.21,0.149,0.108,1.52e-06,0.103,0.61,279147,Rap
0.866,0.5429999999999999,-6.64,0.316,0.0409999999999999,0.000173,0.105,0.289,147021,Rap
0.762,0.622,-6.292999999999999,0.223,0.352,0.0,0.145,0.626,193314,Rap
0.675,0.23,-10.363,0.204,0.191,0.0,0.104,0.1009999999999999,211920,Rap
0.6829999999999999,0.667,-6.436,0.276,0.0105,0.0,0.076,0.373,171227,Rap
0.797,0.5329999999999999,-9.74,0.0412,0.0172,0.000152,0.103,0.3289999999999999,146520,Rap
0.856,0.6940000000000001,-4.393,0.1689999999999999,0.371,0.0,0.109,0.489,324189,Rap
0.794,0.632,-6.162999999999999,0.0649,0.142,0.0,0.128,0.355,291893,Rap
0.765,0.542,-6.755,0.39,0.278,1.87e-05,0.609,0.7340000000000001,153351,Rap
0.732,0.462,-10.191,0.406,0.126,0.0,0.12,0.1169999999999999,170057,Rap
0.716,0.485,-7.745,0.4039999999999999,0.123,2.69e-05,0.604,0.26,313787,Rap
0.71,0.3979999999999999,-9.964,0.257,0.0663,0.0,0.146,0.293,174838,Rap
0.8370000000000001,0.626,-4.697,0.212,0.0675,0.0,0.257,0.114,162000,Rap
0.753,0.5589999999999999,-4.692,0.427,0.639,0.0,0.0944,0.7759999999999999,143460,Rap
0.8140000000000001,0.584,-5.425,0.0819,0.00839,0.0,0.0646,0.405,178025,Rap
0.516,0.738,-7.209,0.414,0.28,0.0,0.621,0.599,288200,Rap
0.599,0.509,-5.895,0.148,0.0446,0.00367,0.146,0.04,199046,Rap
0.7490000000000001,0.3979999999999999,-7.44,0.171,0.648,1.26e-06,0.115,0.0859,226040,Rap
0.8440000000000001,0.574,-4.886,0.382,0.306,0.0,0.11,0.476,269084,Rap
0.873,0.452,-7.124,0.369,0.0474,0.0,0.0495,0.585,162400,Rap
0.758,0.616,-3.471,0.311,0.503,0.0,0.103,0.494,176488,Rap
0.816,0.5820000000000001,-4.141,0.341,0.0794,5.84e-06,0.0916,0.542,136366,Rap
0.701,0.71,-5.209,0.068,0.00126,0.0,0.32,0.138,239280,Rap
0.6559999999999999,0.5660000000000001,-9.501,0.3389999999999999,0.0125,0.0,0.0655,0.563,199992,Rap
0.8440000000000001,0.544,-10.585,0.322,0.0185,0.0,0.0908,0.366,238347,Rap
0.809,0.461,-5.6770000000000005,0.0907,0.000832,4.429999999999999e-05,0.143,0.325,167410,Rap
0.542,0.674,-4.169,0.21,0.0588,0.0,0.0955,0.667,196760,Rap
0.902,0.72,-2.776,0.347,0.26,0.0,0.0749,0.805,193467,Rap
0.8640000000000001,0.664,-7.315,0.104,0.0476,0.0,0.0863,0.381,99108,Rap
0.757,0.633,-6.102,0.3389999999999999,0.1159999999999999,0.0,0.204,0.396,157880,Rap
0.716,0.541,-7.909,0.149,0.0021,0.0,0.115,0.387,247055,Rap
0.598,0.713,-3.625,0.0326,0.0207,0.000175,0.431,0.118,357653,Rap
0.688,0.61,-6.79,0.109,0.198,0.00154,0.114,0.201,151011,Rap
0.727,0.72,-5.856,0.0488,0.0626,1.21e-06,0.176,0.589,238893,Rap
0.868,0.636,-5.691,0.0391,0.233,0.0125,0.1119999999999999,0.304,202667,Rap
0.691,0.632,-7.598,0.0513,0.122,0.0,0.0646,0.488,205666,Rap
0.695,0.8270000000000001,-5.742000000000001,0.282,0.179,0.0,0.283,0.5379999999999999,279855,Rap
0.743,0.787,-4.863,0.348,0.4029999999999999,0.0,0.0553,0.71,390005,Rap
0.613,0.843,-8.343,0.186,0.0152,0.0,0.0917,0.325,265679,Rap
0.915,0.5379999999999999,-7.468,0.444,0.119,0.0,0.198,0.2189999999999999,197356,Rap
0.809,0.737,-5.186,0.108,0.0441,0.0,0.341,0.367,226938,Rap
0.63,0.6709999999999999,-6.659,0.256,0.363,0.0,0.113,0.3329999999999999,174333,Rap
0.889,0.372,-10.254,0.357,0.013,0.0,0.184,0.123,162800,Rap
0.74,0.523,-10.753,0.233,0.6659999999999999,0.0014199999999999,0.0968,0.235,331480,Rap
0.862,0.2739999999999999,-5.818,0.484,0.0974,0.185,0.183,0.146,148640,Rap
0.665,0.741,-6.56,0.244,0.0637,0.0,0.0846,0.505,116954,Rap
0.7490000000000001,0.674,-6.756,0.2289999999999999,0.406,0.0,0.296,0.396,323120,Rap
0.91,0.366,-9.954,0.0941,0.0996,0.0,0.261,0.74,152000,Rap
0.52,0.742,-5.488,0.359,0.0076599999999999,0.0,0.414,0.4379999999999999,148733,Rap
0.487,0.7290000000000001,-6.815,0.271,0.0538,4.07e-06,0.44,0.217,350120,Rap
0.853,0.637,-5.924,0.331,0.129,0.0,0.267,0.496,156195,Rap
0.626,0.628,-7.697999999999999,0.276,0.799,3.05e-06,0.2289999999999999,0.465,371449,Rap
0.757,0.6729999999999999,-8.513,0.141,0.095,0.0,0.3379999999999999,0.574,185806,Rap
0.772,0.385,-8.037,0.324,0.0309,0.0,0.647,0.362,189400,Rap
0.882,0.363,-9.834,0.6459999999999999,0.0102,0.0,0.114,0.49,92640,Rap
0.764,0.7240000000000001,-4.748,0.368,0.441,1.27e-06,0.177,0.826,336133,Rap
0.941,0.6759999999999999,-5.54,0.0936,0.211,4.64e-06,0.0986,0.93,156960,Rap
0.929,0.7,-5.595,0.0906,0.144,0.0,0.349,0.802,132024,Rap
0.677,0.655,-5.541,0.0433,0.0027,0.276,0.162,0.146,196827,Rap
0.7120000000000001,0.759,-5.397,0.3339999999999999,0.016,0.0808,0.217,0.738,249333,Rap
0.75,0.5670000000000001,-6.4,0.48,0.1369999999999999,0.0,0.109,0.3979999999999999,151574,Rap
0.813,0.6459999999999999,-4.901,0.263,0.00271,0.0,0.191,0.375,173437,Rap
0.866,0.486,-6.711,0.291,0.0853,0.0,0.105,0.3979999999999999,145032,Rap
